task,task_category,condition,family,layer,sample_size,original_feature_count,feature_count,source_seed,n_sampling_repeats,n_projection_seeds,n_runs,test_accuracy_mean,test_accuracy_std,test_macro_f1_mean,test_macro_f1_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,selected_c_mode
sneaker_vs_non_footwear,cross_pooled,pixels,pixels,pixels,200,784,32,42,10,5,50,0.9819024999999999,0.0075613262286939355,0.9611681807310074,0.015182204008871861,0.9869071428571428,0.004870014885116657,1.0
sneaker_vs_non_footwear,cross_pooled,random_conv1,random,conv1,10,3136,32,42,10,5,50,0.9530974999999999,0.027177119939653025,0.9099944017172309,0.044582303659842615,0.9700871428571428,0.015205987348036779,1.0
sneaker_vs_non_footwear,cross_pooled,random_conv1,random,conv1,20,3136,32,42,10,5,50,0.9707574999999998,0.01421878092057639,0.9399892710345609,0.025430042340111106,0.9814814285714286,0.00805454140435604,1.0
sneaker_vs_non_footwear,cross_pooled,random_conv1,random,conv1,30,3136,32,42,10,5,50,0.9753774999999999,0.010768656390617337,0.948536951136368,0.020409870067230326,0.9844385714285715,0.006752959306253813,1.0
sneaker_vs_non_footwear,cross_pooled,random_conv1,random,conv1,50,3136,32,42,10,5,50,0.9815725000000002,0.007625359225395645,0.9604800928105316,0.015505620703782743,0.9868300000000001,0.00722218183473508,1.0
sneaker_vs_non_footwear,cross_pooled,random_conv1,random,conv1,80,3136,32,42,10,5,50,0.9832375,0.00907976451922019,0.9641272946085894,0.017857286391303462,0.9887757142857143,0.005621310118370737,1.0
sneaker_vs_non_footwear,cross_pooled,random_conv1,random,conv1,110,3136,32,42,10,5,50,0.9865675,0.007087788164965751,0.9709031009816583,0.01445385306534467,0.9912700000000001,0.004050115305252332,1.0
sneaker_vs_non_footwear,cross_pooled,random_conv1,random,conv1,150,3136,32,42,10,5,50,0.9877075,0.006330230454102035,0.9732394579394088,0.012986424791688097,0.9919471428571428,0.003706366585953295,1.0
sneaker_vs_non_footwear,cross_pooled,random_conv1,random,conv1,200,3136,32,42,10,5,50,0.9892274999999999,0.004456327907410704,0.9763361133250956,0.00932032616339791,0.9928328571428571,0.0027059335206620332,1.0
sneaker_vs_non_footwear,cross_pooled,fine_conv1,fine,conv1,10,3136,32,42,10,5,50,0.9304725,0.0371725095408048,0.8744077447085468,0.054032028048244314,0.9567814285714286,0.021637602485398384,0.01
sneaker_vs_non_footwear,cross_pooled,fine_conv1,fine,conv1,20,3136,32,42,10,5,50,0.95455,0.019299218155888375,0.9110375928358139,0.03206734415860372,0.9717828571428571,0.011095510909778832,1.0
sneaker_vs_non_footwear,cross_pooled,fine_conv1,fine,conv1,30,3136,32,42,10,5,50,0.9606449999999999,0.016322822697570617,0.9212737740030768,0.028516767378074303,0.9741942857142858,0.01205386736490184,1.0
sneaker_vs_non_footwear,cross_pooled,fine_conv1,fine,conv1,50,3136,32,42,10,5,50,0.968175,0.013792281929264882,0.9348782560614634,0.025509675894696895,0.978522857142857,0.009695718836945392,1.0
sneaker_vs_non_footwear,cross_pooled,fine_conv1,fine,conv1,80,3136,32,42,10,5,50,0.9716499999999999,0.013968189991285672,0.9416265345788908,0.02573244305721732,0.9813999999999998,0.008350792483972445,1.0
sneaker_vs_non_footwear,cross_pooled,fine_conv1,fine,conv1,110,3136,32,42,10,5,50,0.9765575000000001,0.011662784491356966,0.950926943136423,0.022392671701300156,0.9843414285714286,0.006727025473425583,1.0
sneaker_vs_non_footwear,cross_pooled,fine_conv1,fine,conv1,150,3136,32,42,10,5,50,0.9789825000000001,0.010314351565381406,0.9555940430920815,0.02017279694469491,0.9857614285714286,0.0061140522352631935,1.0
sneaker_vs_non_footwear,cross_pooled,fine_conv1,fine,conv1,200,3136,32,42,10,5,50,0.9801599999999999,0.008783319940869375,0.9577883745916962,0.01740715859681615,0.9863828571428571,0.005483509791500882,1.0
sneaker_vs_non_footwear,cross_pooled,coarse_conv1,coarse,conv1,10,3136,32,42,10,5,50,0.955955,0.02461093636527286,0.914487940641153,0.041169221463934605,0.9717285714285714,0.014500003590457554,1.0
sneaker_vs_non_footwear,cross_pooled,coarse_conv1,coarse,conv1,20,3136,32,42,10,5,50,0.9707875,0.013779612130215557,0.9399984690085933,0.02517634387363575,0.9812585714285711,0.00796850435407943,1.0
sneaker_vs_non_footwear,cross_pooled,coarse_conv1,coarse,conv1,30,3136,32,42,10,5,50,0.9751449999999999,0.009853951346686108,0.9478553502584218,0.018853233231951087,0.9831828571428572,0.008407162115947041,1.0
sneaker_vs_non_footwear,cross_pooled,coarse_conv1,coarse,conv1,50,3136,32,42,10,5,50,0.9803099999999999,0.008265571266848213,0.9580042864657997,0.01647942076964096,0.9861600000000001,0.006470700311065146,1.0
sneaker_vs_non_footwear,cross_pooled,coarse_conv1,coarse,conv1,80,3136,32,42,10,5,50,0.9828199999999999,0.009251074124066866,0.9632941721211438,0.0181977271221729,0.9885971428571427,0.005582141155063355,1.0
sneaker_vs_non_footwear,cross_pooled,coarse_conv1,coarse,conv1,110,3136,32,42,10,5,50,0.986265,0.007257589271983939,0.9702773217969741,0.014854643801288696,0.9909942857142855,0.004250703447675852,1.0
sneaker_vs_non_footwear,cross_pooled,coarse_conv1,coarse,conv1,150,3136,32,42,10,5,50,0.9877625000000001,0.0062512371224602,0.973340265273003,0.01291050382878012,0.9918157142857144,0.0036934854341432372,1.0
sneaker_vs_non_footwear,cross_pooled,coarse_conv1,coarse,conv1,200,3136,32,42,10,5,50,0.9889950000000001,0.004387915338792232,0.9758235938480894,0.009208560124236511,0.9924771428571428,0.0028244647279765268,1.0
sneaker_vs_non_footwear,cross_pooled,random_conv2,random,conv2,10,1568,32,42,10,5,50,0.9463250000000001,0.03180255372559549,0.8987664091519899,0.05011228226384555,0.9627028571428572,0.021372528073866724,1.0
sneaker_vs_non_footwear,cross_pooled,random_conv2,random,conv2,20,1568,32,42,10,5,50,0.9705374999999999,0.010745616393845147,0.9389405252954782,0.020025991987063722,0.9789471428571429,0.008533184969924503,1.0
sneaker_vs_non_footwear,cross_pooled,random_conv2,random,conv2,30,1568,32,42,10,5,50,0.97356,0.008193733606126284,0.94454904215735,0.015684826051900348,0.9812914285714285,0.006676072013244824,1.0
sneaker_vs_non_footwear,cross_pooled,random_conv2,random,conv2,50,1568,32,42,10,5,50,0.980255,0.00733774140860742,0.957744043181731,0.01454908095701252,0.9851171428571429,0.005585385821693627,1.0
sneaker_vs_non_footwear,cross_pooled,random_conv2,random,conv2,80,1568,32,42,10,5,50,0.9828199999999999,0.00667915199921153,0.9630539809466218,0.013430213406211405,0.9885028571428571,0.003946987315827562,1.0
sneaker_vs_non_footwear,cross_pooled,random_conv2,random,conv2,110,1568,32,42,10,5,50,0.9852650000000002,0.007502025236765146,0.9681971887625349,0.015136799124355768,0.9901657142857144,0.004191715516002619,1.0
sneaker_vs_non_footwear,cross_pooled,random_conv2,random,conv2,150,1568,32,42,10,5,50,0.9872525000000002,0.006369695171798465,0.9722726183181014,0.0129924654845594,0.9914471428571427,0.003492444692360365,1.0
sneaker_vs_non_footwear,cross_pooled,random_conv2,random,conv2,200,1568,32,42,10,5,50,0.9885925,0.00493088778383109,0.9750112912158425,0.010301257569152537,0.9924271428571428,0.002906981141768993,1.0
sneaker_vs_non_footwear,cross_pooled,fine_conv2,fine,conv2,10,1568,32,42,10,5,50,0.9417475000000001,0.04010659815493237,0.8930476725882831,0.05747896181106372,0.9632242857142854,0.023190530613178797,1.0
sneaker_vs_non_footwear,cross_pooled,fine_conv2,fine,conv2,20,1568,32,42,10,5,50,0.963875,0.017557431271605275,0.9275797451954096,0.03138278231274801,0.9770771428571429,0.010451598444136878,1.0
sneaker_vs_non_footwear,cross_pooled,fine_conv2,fine,conv2,30,1568,32,42,10,5,50,0.9671875,0.016052871230558662,0.9334634034535209,0.02874127104078324,0.9788671428571427,0.009732522433553234,1.0
sneaker_vs_non_footwear,cross_pooled,fine_conv2,fine,conv2,50,1568,32,42,10,5,50,0.9754550000000001,0.013421986417358464,0.9489751123496647,0.025344327090890066,0.983942857142857,0.008451468626764694,1.0
sneaker_vs_non_footwear,cross_pooled,fine_conv2,fine,conv2,80,1568,32,42,10,5,50,0.9787425000000001,0.014286995701457658,0.9556595612876086,0.026232864912177137,0.9865671428571428,0.008312180135735321,1.0
sneaker_vs_non_footwear,cross_pooled,fine_conv2,fine,conv2,110,1568,32,42,10,5,50,0.9826325000000001,0.010150192581363932,0.9630445191295044,0.019753072065301133,0.9889528571428572,0.005767835999022529,1.0
sneaker_vs_non_footwear,cross_pooled,fine_conv2,fine,conv2,150,1568,32,42,10,5,50,0.985295,0.008257794709811314,0.9683429485052725,0.01656444584653551,0.9903285714285714,0.004553673611155569,1.0
sneaker_vs_non_footwear,cross_pooled,fine_conv2,fine,conv2,200,1568,32,42,10,5,50,0.9869975,0.005997687160523646,0.9717094796373169,0.012230976560413736,0.9914042857142857,0.0033608970386822534,1.0
sneaker_vs_non_footwear,cross_pooled,coarse_conv2,coarse,conv2,10,1568,32,42,10,5,50,0.96604,0.039456652784791456,0.9354969385698243,0.05608114790513263,0.9774657142857142,0.02250881284208883,1.0
sneaker_vs_non_footwear,cross_pooled,coarse_conv2,coarse,conv2,20,1568,32,42,10,5,50,0.9815725,0.01348407247307666,0.9612315425998978,0.026109275387069187,0.9870614285714285,0.008568804384496026,1.0
sneaker_vs_non_footwear,cross_pooled,coarse_conv2,coarse,conv2,30,1568,32,42,10,5,50,0.9835400000000001,0.010794120423373348,0.9649050233527862,0.021374256660042286,0.988382857142857,0.007428666180153738,1.0
sneaker_vs_non_footwear,cross_pooled,coarse_conv2,coarse,conv2,50,1568,32,42,10,5,50,0.98724,0.008213930116526652,0.9723637442548991,0.01676035408451387,0.9908057142857143,0.00565943131849949,1.0
sneaker_vs_non_footwear,cross_pooled,coarse_conv2,coarse,conv2,80,1568,32,42,10,5,50,0.9899175000000001,0.006383653090959307,0.977939233428465,0.013292550173103615,0.9931157142857142,0.0038625620606841317,1.0
sneaker_vs_non_footwear,cross_pooled,coarse_conv2,coarse,conv2,110,1568,32,42,10,5,50,0.9914475000000001,0.005653758118928244,0.9811859705235676,0.011900157377272309,0.9942214285714286,0.003483143498298283,1.0
sneaker_vs_non_footwear,cross_pooled,coarse_conv2,coarse,conv2,150,1568,32,42,10,5,50,0.9925375000000001,0.0046973620745247805,0.9834868076066116,0.009980613219228543,0.9947585714285715,0.00295569428330749,1.0
sneaker_vs_non_footwear,cross_pooled,coarse_conv2,coarse,conv2,200,1568,32,42,10,5,50,0.99362,0.0035272228481353645,0.9857878847495672,0.007625744152731493,0.9954285714285714,0.0024650408696333926,1.0
sneaker_vs_non_footwear,cross_pooled,random_fc,random,fc,10,128,32,42,10,5,50,0.9705025,0.022197405305483756,0.9408363419418648,0.03925749614976096,0.98017,0.013410111451048026,1.0
sneaker_vs_non_footwear,cross_pooled,random_fc,random,fc,20,128,32,42,10,5,50,0.985135,0.007519440790106556,0.9678545772008735,0.015196902571506701,0.9892342857142856,0.006046674627634441,1.0
sneaker_vs_non_footwear,cross_pooled,random_fc,random,fc,30,128,32,42,10,5,50,0.98828,0.004498976641006994,0.9742521162808261,0.00947911529688617,0.9910485714285714,0.004804149254808169,1.0
sneaker_vs_non_footwear,cross_pooled,random_fc,random,fc,50,128,32,42,10,5,50,0.9899624999999999,0.0037648727178528477,0.9778457954952283,0.008033100942823102,0.9927728571428572,0.0028035308997831827,1.0
sneaker_vs_non_footwear,cross_pooled,random_fc,random,fc,80,128,32,42,10,5,50,0.9911575,0.0035947284604099954,0.9804256035373023,0.007677383573404508,0.9938414285714287,0.0024418386535551197,1.0
sneaker_vs_non_footwear,cross_pooled,random_fc,random,fc,110,128,32,42,10,5,50,0.9922150000000001,0.0033336028802581352,0.9827202063691582,0.00713903552438536,0.9947971428571428,0.0018075550642476775,1.0
sneaker_vs_non_footwear,cross_pooled,random_fc,random,fc,150,128,32,42,10,5,50,0.9923025,0.003831602777812285,0.9829375753830597,0.008177209018525228,0.9948814285714286,0.001986292572631228,1.0
sneaker_vs_non_footwear,cross_pooled,random_fc,random,fc,200,128,32,42,10,5,50,0.99316,0.0025746557130646294,0.9847522117608709,0.005579734156029824,0.99544,0.0013325108528055743,1.0
sneaker_vs_non_footwear,cross_pooled,fine_fc,fine,fc,10,128,32,42,10,5,50,0.9626775,0.033187057676056154,0.9291516468480168,0.056398658381918175,0.9782271428571429,0.01872679288510892,1.0
sneaker_vs_non_footwear,cross_pooled,fine_fc,fine,fc,20,128,32,42,10,5,50,0.9801100000000001,0.021400973895443858,0.9598870060086458,0.039600623637467136,0.9883428571428571,0.012107631980969234,1.0
sneaker_vs_non_footwear,cross_pooled,fine_fc,fine,fc,30,128,32,42,10,5,50,0.987635,0.01589488028856321,0.9743758320916411,0.03077989703569104,0.9926428571428572,0.008946006301027612,1.0
sneaker_vs_non_footwear,cross_pooled,fine_fc,fine,fc,50,128,32,42,10,5,50,0.9953825000000001,0.0049715651920882765,0.9897759219244339,0.01052243660525299,0.9971042857142857,0.0027776930941786427,1.0
sneaker_vs_non_footwear,cross_pooled,fine_fc,fine,fc,80,128,32,42,10,5,50,0.9975774999999999,0.0018987257407997338,0.9945331941794264,0.0041815140864180905,0.9984700000000001,0.0010879761999136265,1.0
sneaker_vs_non_footwear,cross_pooled,fine_fc,fine,fc,110,128,32,42,10,5,50,0.9981825000000001,0.0009035820157482478,0.9958767259013667,0.002026380550181918,0.9988671428571427,0.0005455148231936895,1.0
sneaker_vs_non_footwear,cross_pooled,fine_fc,fine,fc,150,128,32,42,10,5,50,0.9983350000000002,0.0008235376650246704,0.9962200364310221,0.00185140785782482,0.9989371428571429,0.0005230306073675253,1.0
sneaker_vs_non_footwear,cross_pooled,fine_fc,fine,fc,200,128,32,42,10,5,50,0.9984925,0.0006731029654078296,0.9965746385014528,0.0015178968454491882,0.9990357142857142,0.00044155503109018327,1.0
sneaker_vs_non_footwear,cross_pooled,coarse_fc,coarse,fc,10,128,32,42,10,5,50,0.9968899999999999,0.00273798861076029,0.9930200267223485,0.005974732588695804,0.9982228571428571,0.001564564920434461,0.01
sneaker_vs_non_footwear,cross_pooled,coarse_fc,coarse,fc,20,128,32,42,10,5,50,0.9973724999999999,0.0019896880203608136,0.9940766699043364,0.0043937126777825845,0.9984985714285713,0.001136964583063331,0.01
sneaker_vs_non_footwear,cross_pooled,coarse_fc,coarse,fc,30,128,32,42,10,5,50,0.9980000000000001,0.0011791124299442284,0.9954700196752425,0.00264515979122834,0.9988571428571427,0.0006737785313967074,0.01
sneaker_vs_non_footwear,cross_pooled,coarse_fc,coarse,fc,50,128,32,42,10,5,50,0.9982099999999999,0.0008289408043659385,0.9959386532689493,0.0018693276063542418,0.9989771428571429,0.00047368045963769605,0.01
sneaker_vs_non_footwear,cross_pooled,coarse_fc,coarse,fc,80,128,32,42,10,5,50,0.9984050000000001,0.0006969137504097553,0.9963777435377758,0.0015729858047814614,0.9990885714285714,0.00039823642880559775,0.01
sneaker_vs_non_footwear,cross_pooled,coarse_fc,coarse,fc,110,128,32,42,10,5,50,0.9984649999999999,0.0006087374019146437,0.9965125664265225,0.001374927431843907,0.9991228571428572,0.0003478499439512369,0.01
sneaker_vs_non_footwear,cross_pooled,coarse_fc,coarse,fc,150,128,32,42,10,5,50,0.998515,0.0006765194538434035,0.9966263307704749,0.0015261433338156773,0.9991514285714286,0.00038658254505337576,0.01
sneaker_vs_non_footwear,cross_pooled,coarse_fc,coarse,fc,200,128,32,42,10,5,50,0.9986174999999998,0.0005329751401331984,0.9968570350038763,0.0012048953160931296,0.9992099999999999,0.0003045572229332623,0.01
